id,town,start_Longitude,start_Latitude,end_Longitude,end_Latitude
2268,Hawkins,-73.9659423828125,40.7525100708008,-73.9778213500977,40.7580871582031
4173,Hawkins,-73.9834823608399,40.7382507324219,-73.9744262695313,40.7515373229981
2584,Hawkins,-73.9782867431641,40.7544784545898,-73.9786605834961,40.7566146850586
8308,Hawkins,-74.0075836181641,40.7408218383789,-73.9893417358399,40.7417907714844
5991,Hawkins,-73.9931259155274,40.7201919555664,-73.9921417236328,40.7249641418457
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
3882,Hawkins,-74.0159530639649,40.711311340332,-74.0141143798828,40.7176971435547
7589,Hawkins,-73.9938888549805,40.7402191162109,-73.9918365478516,40.7490425109863
4277,Hawkins,-73.9562835693359,40.7717704772949,-73.8735580444336,40.744499206543
493,Hawkins,-74.0085678100586,40.7140235900879,-73.9947128295898,40.7402305603027
7161,Hawkins,-73.7822036743164,40.6446304321289,-73.8550415039063,40.7265090942383
2227,Hawkins,-73.9940338134766,40.7411651611328,-74.0080032348633,40.7046585083008
1759,Hawkins,-73.950569152832,40.7857704162598,-73.961311340332,40.7699394226074
4330,Hawkins,-74.0026092529297,40.7305183410645,-73.9760208129883,40.7612915039063
6050,Hawkins,-74.0056686401367,40.7394599914551,-73.9883880615234,40.7227897644043
5639,Hawkins,-73.9898910522461,40.7564315795899,-73.9740676879883,40.7603416442871
6358,Hawkins,-73.9576416015625,40.7656593322754,-73.9669723510742,40.7987937927246
3100,Hawkins,-73.9946746826172,40.7344474792481,-74.0014801025391,40.7364654541016
7017,Hawkins,-73.9720001220703,40.7571792602539,-73.9648818969727,40.756462097168
3173,Hawkins,-73.9639587402344,40.7675933837891,-73.9692230224609,40.7608528137207
3260,Hawkins,-73.9638137817383,40.7612915039063,-73.8709869384766,40.7742195129395
4969,Hawkins,-73.9722366333008,40.7570037841797,-73.8722229003906,40.7743263244629
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
2680,Hawkins,-73.9935073852539,40.7497940063477,-73.9817733764649,40.7343254089356
7426,Hawkins,-74.0148620605469,40.7095184326172,-74.0140762329102,40.7013854980469
7234,Hawkins,-73.9888305664063,40.758659362793,-73.9588623046875,40.763801574707
4311,Hawkins,-73.9776000976563,40.7793006896973,-73.9452896118164,40.8201675415039
4979,Hawkins,-73.9839477539063,40.7441329956055,-73.9728240966797,40.7463684082031
182,Hawkins,-73.993408203125,40.7276763916016,-73.9748916625977,40.764331817627
4758,Hawkins,-73.9781875610352,40.7415885925293,-73.9921569824219,40.7380981445313
5976,Hawkins,-73.9635543823242,40.777214050293,-73.9911346435547,40.7606315612793
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
4735,Hawkins,-73.9822082519531,40.7677688598633,-73.9989700317383,40.7611122131348
1239,Hawkins,-73.9646682739258,40.7682037353516,-73.9632949829102,40.7559700012207
6911,Hawkins,-73.989860534668,40.7566261291504,-73.9761352539063,40.7514686584473
4994,Hawkins,-73.9814605712891,40.7208557128906,-73.9842147827149,40.7292709350586
582,Hawkins,-73.991081237793,40.7333030700684,-74.0092010498047,40.7108993530273
7750,Hawkins,-73.9680099487305,40.7553291320801,-74.0067520141602,40.7054176330566
5713,Hawkins,-73.9866256713867,40.7616271972656,-73.9075698852539,40.887939453125
6473,Hawkins,-73.9679565429688,40.7624168395996,-73.9696273803711,40.7854461669922
8350,Hawkins,-73.9712295532227,40.7635383605957,-73.977294921875,40.7578811645508
6352,Hawkins,-73.9769287109375,40.7519416809082,-74.0107803344727,40.7092170715332
415,Hawkins,-73.9908065795899,40.7508125305176,-73.9801025390625,40.7633209228516
6152,Hawkins,-73.9747085571289,40.7541389465332,-73.9827270507813,40.7570686340332
6708,Hawkins,-74.0085220336914,40.7142868041992,-74.0058822631836,40.7361183166504
4930,Hawkins,-73.9752044677734,40.7351951599121,-73.9764862060547,40.7492065429688
2604,Hawkins,-73.9824905395508,40.7825164794922,-73.9906311035156,40.7674369812012
1734,Hawkins,-74.0066680908203,40.731071472168,-74.004020690918,40.7526397705078
632,Hawkins,-73.9690856933594,40.7576637268066,-73.9624252319336,40.7671966552734
4239,Hawkins,-73.9891662597656,40.7585487365723,-73.9784393310547,40.754508972168
3700,Hawkins,-74.0004196166992,40.7306137084961,-73.9897308349609,40.7263069152832
4865,Hawkins,-73.9561614990234,40.7871322631836,-73.9672622680664,40.7720146179199
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
7233,Hawkins,-73.9866409301758,40.7766647338867,-73.9748992919922,40.7635192871094
4539,Hawkins,-73.9748992919922,40.6806144714356,-73.9673385620117,40.7717399597168
2608,Hawkins,-73.96875,40.754768371582,-74.0070724487305,40.7289390563965
6834,Hawkins,-74.0087203979492,40.7073783874512,-74.0072326660156,40.7416572570801
7055,Hawkins,-73.9850921630859,40.7632331848145,-73.9705276489258,40.7835960388184
651,Hawkins,-73.9725036621094,40.7503089904785,-73.9942092895508,40.711540222168
8333,Hawkins,-73.9696350097656,40.7575225830078,-73.9663848876953,40.7542343139648
3026,Hawkins,-73.9873352050781,40.7248077392578,-73.9788665771484,40.7583503723145
3071,Hawkins,-74.0056381225586,40.7256393432617,-73.9815826416016,40.7447891235352
6831,Hawkins,-74.0014038085938,40.7309532165527,-73.9977569580078,40.7564888000488
525,Hawkins,-73.96826171875,40.7625122070313,-73.9760208129883,40.755069732666
3253,Hawkins,-73.9940795898438,40.7510833740234,-73.9849548339844,40.7694702148438
4553,Hawkins,-74.0068130493164,40.730598449707,-74.0073089599609,40.7410011291504
3776,Hawkins,-73.995491027832,40.7593421936035,-73.9912872314453,40.7382736206055
4131,Hawkins,-73.9878387451172,40.7699432373047,-73.9441833496094,40.7840118408203
2835,Hawkins,-73.9837493896484,40.742301940918,-73.9963073730469,40.7480926513672
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
1003,Hawkins,-73.9554061889649,40.7644119262695,-73.971794128418,40.7537689208984
2825,Hawkins,-73.9910736083984,40.756103515625,-73.9855041503906,40.7582664489746
8483,Hawkins,-73.9731597900391,40.7604217529297,-73.9912719726563,40.7431602478027
4408,Hawkins,-73.994384765625,40.7461013793945,-73.9975051879883,40.7375755310059
5770,Hawkins,-73.9881591796875,40.7201843261719,-74.0077667236328,40.7052574157715
2133,Hawkins,-73.9684295654297,40.7545890808106,-73.9587478637695,40.7639503479004
1120,Hawkins,-74.0033569335938,40.7313461303711,-73.9933090209961,40.7419853210449
7429,Hawkins,-73.9904098510742,40.7565460205078,-74.0056762695313,40.7107467651367
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
2854,Hawkins,-74.0051193237305,40.7225914001465,-73.9822463989258,40.7575988769531
4978,Hawkins,-73.9911727905274,40.7498092651367,-73.9826278686524,40.7620811462402
736,Hawkins,-73.8707504272461,40.7737159729004,-73.9994049072266,40.7613525390625
1188,Hawkins,-73.9971389770508,40.7258033752441,-73.9731674194336,40.759147644043
7987,Hawkins,-73.981315612793,40.753002166748,-73.9546203613281,40.7723350524902
6656,Hawkins,-73.9737777709961,40.7635498046875,-73.9916381835938,40.7497215270996
4703,Hawkins,-73.9791793823242,40.7462463378906,-74.0018157958984,40.7562599182129
8181,Hawkins,-74.0009002685547,40.7469673156738,-74.0054626464844,40.7390594482422
8122,Hawkins,-73.9497222900391,40.7764701843262,-73.9544296264648,40.7999610900879
571,Hawkins,-73.9727249145508,40.7934532165527,-73.9552993774414,40.7876815795898
3604,Hawkins,-74.0048751831055,40.7234535217285,-73.9922790527344,40.7597961425781
4757,Hawkins,-73.995231628418,40.754768371582,-73.8707275390625,40.7739410400391
775,Hawkins,-73.9727478027344,40.7491607666016,-73.9878921508789,40.7440299987793
2866,Hawkins,-73.9807891845703,40.7304382324219,-73.9767913818359,40.7269592285156
5362,Hawkins,-73.9903182983399,40.7560005187988,-73.9138107299805,40.7654418945313
3684,Hawkins,-73.9750289916992,40.7417411804199,-73.9746475219727,40.7585601806641
4745,Hawkins,-73.9514389038086,40.7742195129395,-73.9502105712891,40.7865982055664
3345,Hawkins,-73.9603652954102,40.7661437988281,-73.9884719848633,40.7375335693359
2176,Hawkins,-73.9864273071289,40.7596855163574,-73.9707717895508,40.7631874084473
5914,Hawkins,-73.9792861938477,40.7668113708496,-74.0052719116211,40.7406883239746
7981,Hawkins,-73.8974075317383,40.7356414794922,-73.9817504882813,40.7399406433106
8317,Hawkins,-73.9850234985352,40.7476768493652,-73.9873046875,40.725284576416
4496,Hawkins,-73.9887008666992,40.7783126831055,-73.9826431274414,40.7749061584473
7641,Hawkins,-73.9655990600586,40.7589912414551,-73.9656372070313,40.7682991027832
2301,Hawkins,-73.9938278198242,40.7507934570313,-73.9966659545899,40.742862701416
5037,Hawkins,-73.9941253662109,40.7461357116699,-73.9434432983398,40.8161239624023
7501,Hawkins,-73.9596481323242,40.7628555297852,-73.9520797729492,40.7821502685547
239,Hawkins,-73.9570236206055,40.7667465209961,-73.9386596679688,40.8050003051758
1357,Hawkins,-73.9620361328125,40.7676887512207,-73.950927734375,40.7828674316406
4638,Hawkins,-73.9683990478516,40.7592086791992,-73.9792556762695,40.7371063232422
6625,Hawkins,-73.9517822265625,40.7719192504883,-73.9907455444336,40.7505264282227
6865,Hawkins,-73.9883728027344,40.7789764404297,-73.9793395996094,40.7630043029785
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
4019,Hawkins,-73.9879989624023,40.7410621643066,-73.9731597900391,40.7609367370605
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
4885,Hawkins,-73.9857406616211,40.7469024658203,-73.9849243164063,40.7577362060547
5713,Hawkins,-73.9866256713867,40.7616271972656,-73.9075698852539,40.887939453125
4427,Hawkins,-74.0130920410156,40.7155151367188,-74.0066833496094,40.7310104370117
1104,Hawkins,-73.9178924560547,40.7428665161133,-73.9003143310547,40.7181968688965
2971,Hawkins,-73.9644317626953,40.7702980041504,-73.9621963500977,40.7635803222656
3335,Hawkins,-74.0004119873047,40.7272834777832,-74.0103607177734,40.7194976806641
3549,Hawkins,-74.0030517578125,40.7333488464356,-73.9917068481445,40.7439918518066
2726,Hawkins,-73.9943542480469,40.7258415222168,-73.9957580566406,40.7168235778809
1001,Hawkins,-73.9665603637695,40.7671585083008,-73.9560317993164,40.7679290771484
4474,Hawkins,-73.9870834350586,40.7206687927246,-74.0064315795899,40.7432518005371
7740,Hawkins,-73.9515151977539,40.7910079956055,-73.97119140625,40.7945137023926
4139,Hawkins,-74.0042266845703,40.7074890136719,-73.9844741821289,40.7673377990723
7638,Hawkins,-73.9944763183594,40.7403602600098,-73.9910583496094,40.7604904174805
4929,Hawkins,-73.9740600585938,40.7572784423828,-73.9835662841797,40.755298614502
4351,Hawkins,-73.9854736328125,40.7416801452637,-73.9975051879883,40.7192840576172
737,Hawkins,-74.0025329589844,40.7450408935547,-73.9728240966797,40.7515335083008
6185,Hawkins,-73.9856033325195,40.7681121826172,-73.9501647949219,40.7870941162109
5087,Hawkins,-73.9592819213867,40.7632713317871,-73.9697570800781,40.763599395752
7093,Hawkins,-73.9633865356445,40.7659301757813,-73.9638671875,40.7738304138184
116,Hawkins,-73.9591903686524,40.7831726074219,-73.9891662597656,40.7585754394531
3982,Hawkins,-73.9796981811524,40.7840118408203,-73.9726409912109,40.7938690185547
5713,Hawkins,-73.9866256713867,40.7616271972656,-73.9075698852539,40.887939453125
7745,Hawkins,-74.0004119873047,40.7426605224609,-73.9976196289063,40.7563781738281
1079,Hawkins,-73.9784317016602,40.7627487182617,-73.9823379516602,40.7409629821777
1799,Hawkins,-74.0159606933594,40.7115516662598,-73.9742126464844,40.7554817199707
4409,Hawkins,-73.9759140014649,40.7655982971191,-73.9857177734375,40.7473640441895
5126,Hawkins,-73.9914016723633,40.7501335144043,-73.8570709228516,40.8354187011719
208,Hawkins,-73.9680862426758,40.7631454467774,-73.9685134887695,40.7671089172363
6059,Hawkins,-73.9655151367188,40.7745742797852,-73.9800872802734,40.7474250793457
2724,Hawkins,-73.984489440918,40.695499420166,-73.9428863525391,40.7030410766602
5776,Hawkins,-73.9610748291016,40.7748908996582,-73.9571914672852,40.7743988037109
6001,Hawkins,-73.9840545654297,40.7430725097656,-74.0060348510742,40.7438163757324
2970,Hawkins,-73.9947814941406,40.7213897705078,-73.9926910400391,40.7375183105469
5085,Hawkins,-73.9847946166992,40.7452201843262,-74.0023498535156,40.7550964355469
7932,Hawkins,-73.8268051147461,40.7603759765625,-73.8257598876953,40.7589874267578
7790,Hawkins,-73.9661026000977,40.7712669372559,-73.9740219116211,40.7564811706543
1431,Hawkins,-73.9551467895508,40.786018371582,-73.9824829101563,40.7747421264649
7547,Hawkins,-73.8631820678711,40.7699317932129,-73.9917144775391,40.7246246337891
7758,Hawkins,-73.9821548461914,40.7678527832031,-73.9818801879883,40.7627716064453
8106,Hawkins,-73.995735168457,40.7168235778809,-73.98388671875,40.6975402832031
2419,Hawkins,-73.990592956543,40.7444343566895,-73.9789657592774,40.7523651123047
504,Hawkins,-73.9754867553711,40.789493560791,-73.9561920166016,40.764217376709
6269,Hawkins,-73.9562072753906,40.7824020385742,-73.9568023681641,40.7753524780274
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
3397,Hawkins,-73.9854202270508,40.761173248291,-73.9619369506836,40.709774017334
6252,Hawkins,-73.9806060791016,40.7745170593262,-73.9649276733399,40.7650032043457
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
2215,Hawkins,-73.957405090332,40.7740058898926,-73.9510726928711,40.7787895202637
1419,Hawkins,-73.9949645996094,40.7340965270996,-73.9723968505859,40.7611083984375
754,Hawkins,-73.9521713256836,40.7695999145508,-73.9813385009766,40.7869987487793
7177,Hawkins,-74.0046615600586,40.7076606750488,-74.0041656494141,40.756649017334
1393,Hawkins,-73.9908218383789,40.7373733520508,-74.0037994384766,40.7269630432129
6636,Hawkins,-73.9707336425781,40.7883148193359,-73.9764862060547,40.7656517028809
3804,Hawkins,-73.9558334350586,40.7763404846191,-73.9353332519531,40.8422393798828
6902,Hawkins,-74.0008926391602,40.731502532959,-73.97900390625,40.7616691589355
6655,Hawkins,-73.9783248901367,40.760124206543,-73.9911499023438,40.7503051757813
6608,Hawkins,-73.9868927001953,40.7339401245117,-73.9994125366211,40.7313690185547
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
3991,Hawkins,-73.9838485717774,40.7432708740234,-74.0156402587891,40.7049331665039
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
1891,Hawkins,-73.9801254272461,40.7457733154297,-73.98974609375,40.7022552490234
7186,Hawkins,-73.9483032226563,40.8296127319336,-73.9458236694336,40.8021278381348
6370,Hawkins,-73.9840698242188,40.7254791259766,-74.0033187866211,40.732608795166
5295,Hawkins,-73.9813919067383,40.7497940063477,-73.9887847900391,40.7410926818848
3574,Hawkins,-73.9623107910156,40.7764396667481,-73.9842987060547,40.7702445983887
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
1004,Hawkins,-73.9820175170899,40.7626533508301,-73.9945297241211,40.7500953674316
2783,Hawkins,-73.9898834228516,40.7143020629883,-73.9844665527344,40.7545013427734
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
2963,Hawkins,-73.9828338623047,40.7485542297363,-73.9761047363281,40.7511405944824
7983,Hawkins,-73.965087890625,40.7675704956055,-73.974006652832,40.7628288269043
6751,Hawkins,-73.9888610839844,40.7580184936523,-73.968620300293,40.7965393066406
6669,Hawkins,-73.9703903198242,40.7963714599609,-73.9726867675781,40.7940292358398
4540,Hawkins,-73.9542388916016,40.7661437988281,-73.9781265258789,40.7467765808106
5465,Hawkins,-74.0028457641602,40.7392425537109,-73.9948577880859,40.7501983642578
5424,Hawkins,-73.9986953735352,40.7346992492676,-73.9819030761719,40.7581787109375
7438,Hawkins,-73.9786376953125,40.7773551940918,-73.9513092041016,40.7843627929688
2179,Hawkins,-74.0152587890625,40.7142448425293,-74.0094833374024,40.714786529541
7565,Hawkins,-73.9773712158203,40.7532005310059,-73.9899368286133,40.7598304748535
4985,Hawkins,-73.9929122924805,40.7429084777832,-73.9838485717774,40.7605094909668
3996,Hawkins,-73.9712905883789,40.7954330444336,-73.9593887329102,40.8090019226074
1886,Hawkins,-73.9774017333984,40.7513809204102,-73.9822998046875,40.7475891113281
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
6091,Hawkins,-73.9818420410156,40.6745109558106,-73.9728469848633,40.6719169616699
8090,Hawkins,-73.9750213623047,40.78759765625,-73.9678039550781,40.7629165649414
1058,Hawkins,-73.9941635131836,40.7510948181152,-73.9790267944336,40.7587699890137
765,Hawkins,-73.9696884155273,40.7630081176758,-73.9666748046875,40.7723960876465
5437,Hawkins,-73.9831924438477,40.7307395935059,-74.0092315673828,40.7382011413574
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
1345,Hawkins,-73.994010925293,40.7273445129395,-73.9836959838867,40.7531814575195
2417,Hawkins,-73.9622116088867,40.7679481506348,-73.9543380737305,40.7831916809082
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
8336,Hawkins,-73.977653503418,40.7841300964355,-73.9620895385742,40.8006210327148
1479,Hawkins,-73.9819946289063,40.7492942810059,-73.966064453125,40.7532272338867
8484,Hawkins,-73.9616241455078,40.8010902404785,-73.983039855957,40.7305221557617
8325,Hawkins,-74.0066909790039,40.730598449707,-73.9637145996094,40.762752532959
7219,Hawkins,-73.9992752075195,40.7202186584473,-73.9809036254883,40.7337379455566
7914,Hawkins,-73.9939041137695,40.7413902282715,-73.9878616333008,40.7641906738281
5401,Hawkins,-73.9784622192383,40.7878761291504,-73.9666900634766,40.7729682922363
1035,Hawkins,-73.9777526855469,40.7891387939453,-73.9814834594727,40.7851600646973
4804,Hawkins,-73.9846343994141,40.7578926086426,-73.989616394043,40.7525901794434
3281,Hawkins,-73.9745635986328,40.7534637451172,-73.9863815307617,40.7682876586914
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
8075,Hawkins,-73.9890823364258,40.7476692199707,-73.978759765625,40.7619094848633
6131,Hawkins,-73.9809265136719,40.7249336242676,-73.9879760742188,40.718879699707
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
2848,Hawkins,-73.988037109375,40.737979888916,-73.9963531494141,40.7329597473145
7923,Hawkins,-73.9617691040039,40.7710685729981,-73.9653396606445,40.7661819458008
3399,Hawkins,-73.9769592285156,40.7644691467285,-73.980827331543,40.7850341796875
1927,Hawkins,-73.9704208374024,40.7839889526367,-73.94580078125,40.8075790405273
1016,Hawkins,-73.9603424072266,40.7617301940918,-73.94873046875,40.7966041564941
419,Hawkins,-73.9787216186524,40.747730255127,-74.0115661621094,40.7029609680176
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
1631,Hawkins,-73.9712829589844,40.7575263977051,-73.9578704833984,40.7732734680176
6211,Hawkins,-73.9762649536133,40.7886543273926,-73.9875183105469,40.7289657592774
2912,Hawkins,-73.9788360595703,40.7241477966309,-73.9934844970703,40.7454528808594
242,Hawkins,-73.947624206543,40.8251113891602,-73.9413146972656,40.8142547607422
5288,Hawkins,-73.9607315063477,40.7576141357422,-73.9679183959961,40.7626419067383
3494,Hawkins,-73.9808807373047,40.7642517089844,-73.9861755371094,40.7577819824219
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
8476,Hawkins,-73.9883804321289,40.7489852905273,-73.9889068603516,40.7569351196289
2749,Hawkins,-73.9962158203125,40.7443618774414,-73.9855804443359,40.7504272460938
2936,Hawkins,-73.983772277832,40.7737350463867,-73.9478225708008,40.7749176025391
2254,Hawkins,-73.9960479736328,40.7323036193848,-74.0008087158203,40.7217826843262
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
410,Hawkins,-73.9955139160156,40.7252998352051,-74.0082015991211,40.7166137695313
3202,Hawkins,-74.0062408447266,40.7337951660156,-73.9789199829102,40.7444305419922
1845,Hawkins,-73.9608993530274,40.7761497497559,-73.790397644043,40.6438102722168
1442,Hawkins,-73.9275970458984,40.8114280700684,-73.9399642944336,40.7940254211426
3347,Hawkins,-73.9853286743164,40.7582168579102,-73.9879760742188,40.7280120849609
2688,Hawkins,-74.0008087158203,40.7210960388184,-74.0100708007813,40.7122535705566
3367,Hawkins,-73.9519500732422,40.7731895446777,-73.9838333129883,40.7490119934082
4375,Hawkins,-74.0132446289063,40.7023735046387,-73.9900894165039,40.7194328308105
7006,Hawkins,-73.990478515625,40.7400741577148,-73.8840179443359,40.7484741210938
4241,Hawkins,-73.9828796386719,40.7477493286133,-73.9778671264649,40.7549095153809
6085,Hawkins,-74.0093078613281,40.7104034423828,-73.9731216430664,40.738655090332
6548,Hawkins,-73.9959716796875,40.743350982666,-73.9826812744141,40.7567291259766
6388,Hawkins,-73.991096496582,40.7612495422363,-73.9926986694336,40.7404327392578
4174,Hawkins,-73.9609527587891,40.7610092163086,-73.9519271850586,40.772087097168
7541,Hawkins,-73.9873657226563,40.7432594299316,-74.0114059448242,40.7028884887695
7670,Hawkins,-73.9502792358399,40.7837562561035,-73.9537200927734,40.7851028442383
3533,Hawkins,-73.9808654785156,40.7693481445313,-73.9647827148438,40.7649612426758
7226,Hawkins,-73.8631896972656,40.7697296142578,-73.9732284545899,40.7484893798828
3326,Hawkins,-73.9761734008789,40.7401084899902,-73.9163436889649,40.8130111694336
8425,Hawkins,-73.9966735839844,40.7255973815918,-74.0034790039063,40.7491073608399
7698,Hawkins,-73.9581298828125,40.7647171020508,-73.9512939453125,40.7716903686524
4736,Hawkins,-73.9963531494141,40.7323684692383,-73.9878082275391,40.7569313049316
3719,Hawkins,-73.8460693359375,40.7225112915039,-73.8602294921875,40.7294502258301
6978,Hawkins,-73.9673690795899,40.7605018615723,-73.9703521728516,40.7648582458496
7049,Hawkins,-73.9860763549805,40.7460289001465,-74.0045852661133,40.7245445251465
5959,Hawkins,-73.990478515625,40.771728515625,-73.966926574707,40.7886390686035
437,Hawkins,-73.9850616455078,40.7600898742676,-73.8619003295899,40.7684593200684
3909,Hawkins,-73.9894638061524,40.7407264709473,-73.9918594360352,40.7485275268555
3413,Hawkins,-73.9984283447266,40.7380905151367,-74.002326965332,40.7332611083984
1929,Hawkins,-73.9699630737305,40.7623481750488,-73.9534072875977,40.7754211425781
5591,Hawkins,-74.0082015991211,40.7221488952637,-74.0079498291016,40.7305564880371
4306,Hawkins,-73.9833984375,40.7494049072266,-73.9521484375,40.7797775268555
994,Hawkins,-73.9418258666992,40.7915306091309,-73.9529571533203,40.7749977111816
1022,Hawkins,-73.9650115966797,40.7617378234863,-73.9842681884766,40.7484283447266
6251,Hawkins,-73.9763793945313,40.7512817382813,-73.9838485717774,40.7488784790039
7324,Hawkins,-73.9545822143555,40.7656593322754,-73.9411087036133,40.7882614135742
6333,Hawkins,-73.9635696411133,40.7575073242188,-73.9737701416016,40.7919731140137
3616,Hawkins,-74.0007400512695,40.7424430847168,-73.9918212890625,40.7450370788574
3730,Hawkins,-73.9751358032227,40.7556304931641,-73.9803161621094,40.7637214660645
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
7845,Hawkins,-73.953125,40.782600402832,-73.9720153808594,40.7593574523926
6110,Hawkins,-73.7903747558594,40.643985748291,-73.9580841064453,40.7688140869141
6759,Hawkins,-73.9925079345703,40.7491683959961,-73.9660873413086,40.7630386352539
6849,Hawkins,-73.977912902832,40.7211685180664,-73.9826812744141,40.7452125549316
8379,Hawkins,-73.9897003173828,40.752628326416,-74.0045776367188,40.7418823242188
2723,Hawkins,-73.9753265380859,40.7635269165039,-73.9683837890625,40.7625770568848
3257,Hawkins,-73.9803848266602,40.7830352783203,-73.9782791137695,40.791618347168
7579,Hawkins,-74.0115661621094,40.7078399658203,-73.9625701904297,40.6712799072266
8136,Hawkins,-73.9806137084961,40.7630195617676,-73.9850387573242,40.7322006225586
7855,Hawkins,-73.98681640625,40.7519989013672,-73.9568786621094,40.7681617736816
4116,Hawkins,-74.0060348510742,40.7354316711426,-73.9623260498047,40.7788429260254
7398,Hawkins,-74.0058212280274,40.7331809997559,-74.0162124633789,40.7056884765625
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
1066,Hawkins,-73.9823837280274,40.7699737548828,-73.9517974853516,40.7719306945801
992,Hawkins,-73.9878616333008,40.7209968566895,-73.9879913330078,40.7263793945313
2270,Hawkins,-73.9885559082031,40.7395095825195,-73.9788131713867,40.7628517150879
3794,Hawkins,-73.9745635986328,40.7600593566895,-73.9660263061523,40.7687606811523
268,Hawkins,-73.9301300048828,40.7520904541016,-73.933837890625,40.7578086853027
790,Hawkins,-73.985237121582,40.7638549804688,-73.9827880859375,40.7691535949707
6027,Hawkins,-73.9866180419922,40.7430267333984,-73.9783172607422,40.7537574768066
5713,Hawkins,-73.9866256713867,40.7616271972656,-73.9075698852539,40.887939453125
6928,Hawkins,-73.984992980957,40.7422561645508,-73.995849609375,40.7371673583984
1765,Hawkins,-73.9782104492188,40.7523231506348,-73.9896545410156,40.7524642944336
738,Hawkins,-73.9910354614258,40.7453956604004,-73.9533920288086,40.7793426513672
8408,Hawkins,-73.955451965332,40.7685165405273,-73.9462051391602,40.780647277832
7703,Hawkins,-74.0002975463867,40.7327880859375,-74.0054931640625,40.7279739379883
2126,Hawkins,-74.0043792724609,40.7308197021484,-73.9997787475586,40.7433395385742
6165,Hawkins,-73.9697113037109,40.7607498168945,-73.9814987182617,40.7760009765625
4996,Hawkins,-73.9855728149414,40.7412834167481,-74.0068740844727,40.741626739502
7836,Hawkins,-73.9654083251953,40.7656669616699,-73.9591827392578,40.7746086120606
17,Hawkins,-73.9656372070313,40.7586631774902,-73.962516784668,40.7665214538574
2531,Hawkins,-73.9873046875,40.741325378418,-73.96142578125,40.7143745422363
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
211,Hawkins,-73.9802322387695,40.73486328125,-74.0099945068359,40.7040405273438
5648,Hawkins,-73.9600524902344,40.7735824584961,-73.9530944824219,40.7684020996094
7457,Hawkins,-73.9825973510742,40.7450714111328,-73.9672012329102,40.7579193115234
5735,Hawkins,-74.0080490112305,40.7388496398926,-73.9898681640625,40.7417411804199
3990,Hawkins,-74.0102310180664,40.7135887145996,-73.9919357299805,40.7491683959961
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
5097,Hawkins,-73.9877395629883,40.7613639831543,-73.9831771850586,40.7627449035645
5992,Hawkins,-73.9945068359375,40.7703170776367,-73.781120300293,40.7790870666504
2334,Hawkins,-73.9712982177734,40.7651596069336,-73.9823532104492,40.7738304138184
6181,Hawkins,-73.9914169311524,40.7504386901856,-73.979621887207,40.7444000244141
975,Hawkins,-73.7887268066406,40.6412086486816,-73.9156036376953,40.8689804077148
6670,Hawkins,-73.9736557006836,40.7549057006836,-73.9792404174805,40.7551612854004
6621,Hawkins,-73.9846420288086,40.7588653564453,-73.9888229370117,40.7372779846191
